,Entity,Code,Year,"Suicide mortality rate (per 100,000 population)",Continent,Continent_Country
188,Azerbaijan,AZE,2008,4.7,Europe,Europe_Azerbaijan
189,Azerbaijan,AZE,2009,4.6,Europe,Europe_Azerbaijan
190,Azerbaijan,AZE,2010,4.6,Europe,Europe_Azerbaijan
191,Azerbaijan,AZE,2011,4.5,Europe,Europe_Azerbaijan
192,Azerbaijan,AZE,2012,4.4,Europe,Europe_Azerbaijan
193,Azerbaijan,AZE,2013,4.3,Europe,Europe_Azerbaijan
194,Azerbaijan,AZE,2014,4.2,Europe,Europe_Azerbaijan
195,Azerbaijan,AZE,2015,4.1,Europe,Europe_Azerbaijan
196,Azerbaijan,AZE,2016,4,Europe,Europe_Azerbaijan
197,Azerbaijan,AZE,2017,4,Europe,Europe_Azerbaijan
198,Azerbaijan,AZE,2018,4,Europe,Europe_Azerbaijan
199,Azerbaijan,AZE,2019,4.1,Europe,Europe_Azerbaijan
280,Belarus,BLR,2000,41.8,Europe,Europe_Belarus
281,Belarus,BLR,2001,43.3,Europe,Europe_Belarus
282,Belarus,BLR,2002,44.3,Europe,Europe_Belarus
283,Belarus,BLR,2003,42.9,Europe,Europe_Belarus
284,Belarus,BLR,2004,42.1,Europe,Europe_Belarus
285,Belarus,BLR,2005,43.5,Europe,Europe_Belarus
286,Belarus,BLR,2006,40.9,Europe,Europe_Belarus
287,Belarus,BLR,2007,36.8,Europe,Europe_Belarus
288,Belarus,BLR,2008,36.7,Europe,Europe_Belarus
289,Belarus,BLR,2009,36.5,Europe,Europe_Belarus
290,Belarus,BLR,2010,35.9,Europe,Europe_Belarus
291,Belarus,BLR,2011,36.2,Europe,Europe_Belarus
292,Belarus,BLR,2012,29.9,Europe,Europe_Belarus
293,Belarus,BLR,2013,27.9,Europe,Europe_Belarus
294,Belarus,BLR,2014,26.3,Europe,Europe_Belarus
295,Belarus,BLR,2015,24.3,Europe,Europe_Belarus
296,Belarus,BLR,2016,24.2,Europe,Europe_Belarus
297,Belarus,BLR,2017,23.3,Europe,Europe_Belarus
298,Belarus,BLR,2018,22.8,Europe,Europe_Belarus
299,Belarus,BLR,2019,21.2,Europe,Europe_Belarus
300,Belgium,BEL,2000,22,Europe,Europe_Belgium
301,Belgium,BEL,2001,22.3,Europe,Europe_Belgium
302,Belgium,BEL,2002,20.9,Europe,Europe_Belgium
303,Belgium,BEL,2003,21.5,Europe,Europe_Belgium
304,Belgium,BEL,2004,20.2,Europe,Europe_Belgium
305,Belgium,BEL,2005,20.7,Europe,Europe_Belgium
306,Belgium,BEL,2006,20.2,Europe,Europe_Belgium
307,Belgium,BEL,2007,18.7,Europe,Europe_Belgium
308,Belgium,BEL,2008,20.3,Europe,Europe_Belgium
309,Belgium,BEL,2009,20.6,Europe,Europe_Belgium
310,Belgium,BEL,2010,20.5,Europe,Europe_Belgium
311,Belgium,BEL,2011,21.1,Europe,Europe_Belgium
312,Belgium,BEL,2012,20.8,Europe,Europe_Belgium
313,Belgium,BEL,2013,19.5,Europe,Europe_Belgium
314,Belgium,BEL,2014,19.4,Europe,Europe_Belgium
315,Belgium,BEL,2015,18.6,Europe,Europe_Belgium
316,Belgium,BEL,2016,19.3,Europe,Europe_Belgium
317,Belgium,BEL,2017,18.9,Europe,Europe_Belgium
318,Belgium,BEL,2018,18.7,Europe,Europe_Belgium
319,Belgium,BEL,2019,18.3,Europe,Europe_Belgium
400,Bosnia and Herzegovina,BIH,2000,9,Europe,Europe_Bosnia and Herzegovina
401,Bosnia and Herzegovina,BIH,2001,9.4,Europe,Europe_Bosnia and Herzegovina
402,Bosnia and Herzegovina,BIH,2002,9.8,Europe,Europe_Bosnia and Herzegovina
403,Bosnia and Herzegovina,BIH,2003,9.9,Europe,Europe_Bosnia and Herzegovina
404,Bosnia and Herzegovina,BIH,2004,10,Europe,Europe_Bosnia and Herzegovina
405,Bosnia and Herzegovina,BIH,2005,10.8,Europe,Europe_Bosnia and Herzegovina
406,Bosnia and Herzegovina,BIH,2006,10.7,Europe,Europe_Bosnia and Herzegovina
407,Bosnia and Herzegovina,BIH,2007,11.5,Europe,Europe_Bosnia and Herzegovina
408,Bosnia and Herzegovina,BIH,2008,10.8,Europe,Europe_Bosnia and Herzegovina
409,Bosnia and Herzegovina,BIH,2009,10.7,Europe,Europe_Bosnia and Herzegovina
410,Bosnia and Herzegovina,BIH,2010,10.5,Europe,Europe_Bosnia and Herzegovina
411,Bosnia and Herzegovina,BIH,2011,10.6,Europe,Europe_Bosnia and Herzegovina
412,Bosnia and Herzegovina,BIH,2012,10.4,Europe,Europe_Bosnia and Herzegovina
413,Bosnia and Herzegovina,BIH,2013,10.6,Europe,Europe_Bosnia and Herzegovina
414,Bosnia and Herzegovina,BIH,2014,10.6,Europe,Europe_Bosnia and Herzegovina
415,Bosnia and Herzegovina,BIH,2015,10.7,Europe,Europe_Bosnia and Herzegovina
416,Bosnia and Herzegovina,BIH,2016,10.5,Europe,Europe_Bosnia and Herzegovina
417,Bosnia and Herzegovina,BIH,2017,10.5,Europe,Europe_Bosnia and Herzegovina
418,Bosnia and Herzegovina,BIH,2018,10.8,Europe,Europe_Bosnia and Herzegovina
419,Bosnia and Herzegovina,BIH,2019,10.9,Europe,Europe_Bosnia and Herzegovina
480,Bulgaria,BGR,2000,18.2,Europe,Europe_Bulgaria
481,Bulgaria,BGR,2001,17.5,Europe,Europe_Bulgaria
482,Bulgaria,BGR,2002,17.5,Europe,Europe_Bulgaria
483,Bulgaria,BGR,2003,15.1,Europe,Europe_Bulgaria
484,Bulgaria,BGR,2004,14.2,Europe,Europe_Bulgaria
485,Bulgaria,BGR,2005,13.3,Europe,Europe_Bulgaria
486,Bulgaria,BGR,2006,13.4,Europe,Europe_Bulgaria
487,Bulgaria,BGR,2007,12.5,Europe,Europe_Bulgaria
488,Bulgaria,BGR,2008,13.2,Europe,Europe_Bulgaria
489,Bulgaria,BGR,2009,12.3,Europe,Europe_Bulgaria
490,Bulgaria,BGR,2010,12.4,Europe,Europe_Bulgaria
491,Bulgaria,BGR,2011,11,Europe,Europe_Bulgaria
492,Bulgaria,BGR,2012,12.5,Europe,Europe_Bulgaria
493,Bulgaria,BGR,2013,10.5,Europe,Europe_Bulgaria
494,Bulgaria,BGR,2014,10.4,Europe,Europe_Bulgaria
495,Bulgaria,BGR,2015,9.8,Europe,Europe_Bulgaria
496,Bulgaria,BGR,2016,9.7,Europe,Europe_Bulgaria
497,Bulgaria,BGR,2017,10.3,Europe,Europe_Bulgaria
498,Bulgaria,BGR,2018,9.7,Europe,Europe_Bulgaria
499,Bulgaria,BGR,2019,9.7,Europe,Europe_Bulgaria
760,Croatia,HRV,2000,20.8,Europe,Europe_Croatia
761,Croatia,HRV,2001,19.7,Europe,Europe_Croatia
762,Croatia,HRV,2002,19.5,Europe,Europe_Croatia
763,Croatia,HRV,2003,19.7,Europe,Europe_Croatia
764,Croatia,HRV,2004,20.2,Europe,Europe_Croatia
765,Croatia,HRV,2005,20.1,Europe,Europe_Croatia
766,Croatia,HRV,2006,18.3,Europe,Europe_Croatia
767,Croatia,HRV,2007,18.1,Europe,Europe_Croatia
768,Croatia,HRV,2008,18.4,Europe,Europe_Croatia
769,Croatia,HRV,2009,18.3,Europe,Europe_Croatia
770,Croatia,HRV,2010,18.3,Europe,Europe_Croatia
771,Croatia,HRV,2011,16.4,Europe,Europe_Croatia
772,Croatia,HRV,2012,18.4,Europe,Europe_Croatia
773,Croatia,HRV,2013,16.5,Europe,Europe_Croatia
774,Croatia,HRV,2014,17.3,Europe,Europe_Croatia
775,Croatia,HRV,2015,17.6,Europe,Europe_Croatia
776,Croatia,HRV,2016,16.4,Europe,Europe_Croatia
777,Croatia,HRV,2017,15.7,Europe,Europe_Croatia
778,Croatia,HRV,2018,16.4,Europe,Europe_Croatia
779,Croatia,HRV,2019,16.4,Europe,Europe_Croatia
800,Cyprus,CYP,2000,2,Europe,Europe_Cyprus
801,Cyprus,CYP,2001,2.1,Europe,Europe_Cyprus
802,Cyprus,CYP,2002,2.2,Europe,Europe_Cyprus
803,Cyprus,CYP,2003,2.2,Europe,Europe_Cyprus
804,Cyprus,CYP,2004,0.9,Europe,Europe_Cyprus
805,Cyprus,CYP,2005,2.6,Europe,Europe_Cyprus
806,Cyprus,CYP,2006,3.5,Europe,Europe_Cyprus
807,Cyprus,CYP,2007,3.1,Europe,Europe_Cyprus
808,Cyprus,CYP,2008,6.1,Europe,Europe_Cyprus
809,Cyprus,CYP,2009,4.5,Europe,Europe_Cyprus
810,Cyprus,CYP,2010,5.3,Europe,Europe_Cyprus
811,Cyprus,CYP,2011,4.3,Europe,Europe_Cyprus
812,Cyprus,CYP,2012,5.4,Europe,Europe_Cyprus
813,Cyprus,CYP,2013,5.7,Europe,Europe_Cyprus
814,Cyprus,CYP,2014,5.4,Europe,Europe_Cyprus
815,Cyprus,CYP,2015,4.7,Europe,Europe_Cyprus
816,Cyprus,CYP,2016,4.6,Europe,Europe_Cyprus
817,Cyprus,CYP,2017,3.7,Europe,Europe_Cyprus
818,Cyprus,CYP,2018,4.2,Europe,Europe_Cyprus
819,Cyprus,CYP,2019,3.6,Europe,Europe_Cyprus
820,Denmark,DNK,2000,15.6,Europe,Europe_Denmark
821,Denmark,DNK,2001,15.8,Europe,Europe_Denmark
822,Denmark,DNK,2002,14.9,Europe,Europe_Denmark
823,Denmark,DNK,2003,13.6,Europe,Europe_Denmark
824,Denmark,DNK,2004,14.2,Europe,Europe_Denmark
825,Denmark,DNK,2005,14.8,Europe,Europe_Denmark
826,Denmark,DNK,2006,14.7,Europe,Europe_Denmark
827,Denmark,DNK,2007,12.6,Europe,Europe_Denmark
828,Denmark,DNK,2008,13.1,Europe,Europe_Denmark
829,Denmark,DNK,2009,12.9,Europe,Europe_Denmark
830,Denmark,DNK,2010,11.8,Europe,Europe_Denmark
831,Denmark,DNK,2011,12.6,Europe,Europe_Denmark
832,Denmark,DNK,2012,12.8,Europe,Europe_Denmark
833,Denmark,DNK,2013,12.1,Europe,Europe_Denmark
834,Denmark,DNK,2014,12,Europe,Europe_Denmark
835,Denmark,DNK,2015,10.9,Europe,Europe_Denmark
836,Denmark,DNK,2016,10.9,Europe,Europe_Denmark
837,Denmark,DNK,2017,11.3,Europe,Europe_Denmark
838,Denmark,DNK,2018,11.4,Europe,Europe_Denmark
839,Denmark,DNK,2019,10.7,Europe,Europe_Denmark
980,Estonia,EST,2000,29.1,Europe,Europe_Estonia
981,Estonia,EST,2001,30.3,Europe,Europe_Estonia
982,Estonia,EST,2002,29.3,Europe,Europe_Estonia
983,Estonia,EST,2003,26.3,Europe,Europe_Estonia
984,Estonia,EST,2004,26.5,Europe,Europe_Estonia
985,Estonia,EST,2005,22.6,Europe,Europe_Estonia
986,Estonia,EST,2006,20.9,Europe,Europe_Estonia
987,Estonia,EST,2007,21.4,Europe,Europe_Estonia
988,Estonia,EST,2008,19.4,Europe,Europe_Estonia
989,Estonia,EST,2009,23.3,Europe,Europe_Estonia
990,Estonia,EST,2010,18.8,Europe,Europe_Estonia
991,Estonia,EST,2011,18.2,Europe,Europe_Estonia
992,Estonia,EST,2012,21.1,Europe,Europe_Estonia
993,Estonia,EST,2013,18.9,Europe,Europe_Estonia
994,Estonia,EST,2014,19.5,Europe,Europe_Estonia
995,Estonia,EST,2015,15.9,Europe,Europe_Estonia
996,Estonia,EST,2016,15.7,Europe,Europe_Estonia
997,Estonia,EST,2017,18.7,Europe,Europe_Estonia
998,Estonia,EST,2018,15.3,Europe,Europe_Estonia
999,Estonia,EST,2019,14.9,Europe,Europe_Estonia
1040,Finland,FIN,2000,24.3,Europe,Europe_Finland
1041,Finland,FIN,2001,24.1,Europe,Europe_Finland
1042,Finland,FIN,2002,22,Europe,Europe_Finland
1043,Finland,FIN,2003,21.7,Europe,Europe_Finland
1044,Finland,FIN,2004,21.2,Europe,Europe_Finland
1045,Finland,FIN,2005,19.9,Europe,Europe_Finland
1046,Finland,FIN,2006,21,Europe,Europe_Finland
1047,Finland,FIN,2007,19.7,Europe,Europe_Finland
1048,Finland,FIN,2008,20.6,Europe,Europe_Finland
1049,Finland,FIN,2009,20.4,Europe,Europe_Finland
1050,Finland,FIN,2010,18.6,Europe,Europe_Finland
1051,Finland,FIN,2011,17.9,Europe,Europe_Finland
1052,Finland,FIN,2012,17,Europe,Europe_Finland
1053,Finland,FIN,2013,17.2,Europe,Europe_Finland
1054,Finland,FIN,2014,15.4,Europe,Europe_Finland
1055,Finland,FIN,2015,14,Europe,Europe_Finland
1056,Finland,FIN,2016,15.2,Europe,Europe_Finland
1057,Finland,FIN,2017,15.9,Europe,Europe_Finland
1058,Finland,FIN,2018,16.2,Europe,Europe_Finland
1059,Finland,FIN,2019,15.3,Europe,Europe_Finland
1060,France,FRA,2000,20.2,Europe,Europe_France
1061,France,FRA,2001,19.5,Europe,Europe_France
1062,France,FRA,2002,19.8,Europe,Europe_France
1063,France,FRA,2003,20.1,Europe,Europe_France
1064,France,FRA,2004,19.5,Europe,Europe_France
1065,France,FRA,2005,19.1,Europe,Europe_France
1066,France,FRA,2006,18.5,Europe,Europe_France
1067,France,FRA,2007,17.9,Europe,Europe_France
1068,France,FRA,2008,18.2,Europe,Europe_France
1069,France,FRA,2009,18.4,Europe,Europe_France
1070,France,FRA,2010,18.2,Europe,Europe_France
1071,France,FRA,2011,18,Europe,Europe_France
1072,France,FRA,2012,17.8,Europe,Europe_France
1073,France,FRA,2013,17,Europe,Europe_France
1074,France,FRA,2014,15.6,Europe,Europe_France
1075,France,FRA,2015,15.8,Europe,Europe_France
1076,France,FRA,2016,14.9,Europe,Europe_France
1077,France,FRA,2017,14.6,Europe,Europe_France
1078,France,FRA,2018,14.2,Europe,Europe_France
1079,France,FRA,2019,13.8,Europe,Europe_France
1120,Georgia,GEO,2000,7.4,Europe,Europe_Georgia
1121,Georgia,GEO,2001,6.9,Europe,Europe_Georgia
1122,Georgia,GEO,2002,8.2,Europe,Europe_Georgia
1123,Georgia,GEO,2003,6.6,Europe,Europe_Georgia
1124,Georgia,GEO,2004,7.4,Europe,Europe_Georgia
1125,Georgia,GEO,2005,6.2,Europe,Europe_Georgia
1126,Georgia,GEO,2006,6.2,Europe,Europe_Georgia
1127,Georgia,GEO,2007,6.1,Europe,Europe_Georgia
1128,Georgia,GEO,2008,7.5,Europe,Europe_Georgia
1129,Georgia,GEO,2009,8.5,Europe,Europe_Georgia
1130,Georgia,GEO,2010,8.3,Europe,Europe_Georgia
1131,Georgia,GEO,2011,8.7,Europe,Europe_Georgia
1132,Georgia,GEO,2012,9.2,Europe,Europe_Georgia
1133,Georgia,GEO,2013,9.8,Europe,Europe_Georgia
1134,Georgia,GEO,2014,10.3,Europe,Europe_Georgia
1135,Georgia,GEO,2015,10.5,Europe,Europe_Georgia
1136,Georgia,GEO,2016,10.7,Europe,Europe_Georgia
1137,Georgia,GEO,2017,9.6,Europe,Europe_Georgia
1138,Georgia,GEO,2018,9.4,Europe,Europe_Georgia
1139,Georgia,GEO,2019,9.2,Europe,Europe_Georgia
1140,Germany,DEU,2000,14.5,Europe,Europe_Germany
1141,Germany,DEU,2001,14.5,Europe,Europe_Germany
1142,Germany,DEU,2002,14.6,Europe,Europe_Germany
1143,Germany,DEU,2003,14.4,Europe,Europe_Germany
1144,Germany,DEU,2004,14,Europe,Europe_Germany
1145,Germany,DEU,2005,13.3,Europe,Europe_Germany
1146,Germany,DEU,2006,12.8,Europe,Europe_Germany
1147,Germany,DEU,2007,12.4,Europe,Europe_Germany
1148,Germany,DEU,2008,12.5,Europe,Europe_Germany
1149,Germany,DEU,2009,12.8,Europe,Europe_Germany
1150,Germany,DEU,2010,13.2,Europe,Europe_Germany
1151,Germany,DEU,2011,13.2,Europe,Europe_Germany
1152,Germany,DEU,2012,12.9,Europe,Europe_Germany
1153,Germany,DEU,2013,13.4,Europe,Europe_Germany
1154,Germany,DEU,2014,13.4,Europe,Europe_Germany
1155,Germany,DEU,2015,13.3,Europe,Europe_Germany
1156,Germany,DEU,2016,13,Europe,Europe_Germany
1157,Germany,DEU,2017,12.6,Europe,Europe_Germany
1158,Germany,DEU,2018,12.9,Europe,Europe_Germany
1159,Germany,DEU,2019,12.3,Europe,Europe_Germany
1180,Greece,GRC,2000,3.5,Europe,Europe_Greece
1181,Greece,GRC,2001,3.1,Europe,Europe_Greece
1182,Greece,GRC,2002,2.9,Europe,Europe_Greece
1183,Greece,GRC,2003,3.3,Europe,Europe_Greece
1184,Greece,GRC,2004,3.1,Europe,Europe_Greece
1185,Greece,GRC,2005,3.7,Europe,Europe_Greece
1186,Greece,GRC,2006,3.7,Europe,Europe_Greece
1187,Greece,GRC,2007,3,Europe,Europe_Greece
1188,Greece,GRC,2008,3.4,Europe,Europe_Greece
1189,Greece,GRC,2009,3.6,Europe,Europe_Greece
1190,Greece,GRC,2010,3.5,Europe,Europe_Greece
1191,Greece,GRC,2011,4.4,Europe,Europe_Greece
1192,Greece,GRC,2012,4.8,Europe,Europe_Greece
1193,Greece,GRC,2013,5,Europe,Europe_Greece
1194,Greece,GRC,2014,5.3,Europe,Europe_Greece
1195,Greece,GRC,2015,5,Europe,Europe_Greece
1196,Greece,GRC,2016,4.7,Europe,Europe_Greece
1197,Greece,GRC,2017,5.1,Europe,Europe_Greece
1198,Greece,GRC,2018,5.1,Europe,Europe_Greece
1199,Greece,GRC,2019,5.1,Europe,Europe_Greece
1340,Hungary,HUN,2000,33.4,Europe,Europe_Hungary
1341,Hungary,HUN,2001,29.8,Europe,Europe_Hungary
1342,Hungary,HUN,2002,28.6,Europe,Europe_Hungary
1343,Hungary,HUN,2003,28,Europe,Europe_Hungary
1344,Hungary,HUN,2004,27.5,Europe,Europe_Hungary
1345,Hungary,HUN,2005,26.4,Europe,Europe_Hungary
1346,Hungary,HUN,2006,24.9,Europe,Europe_Hungary
1347,Hungary,HUN,2007,25,Europe,Europe_Hungary
1348,Hungary,HUN,2008,25.4,Europe,Europe_Hungary
1349,Hungary,HUN,2009,25.4,Europe,Europe_Hungary
1350,Hungary,HUN,2010,25.5,Europe,Europe_Hungary
1351,Hungary,HUN,2011,25.1,Europe,Europe_Hungary
1352,Hungary,HUN,2012,24.8,Europe,Europe_Hungary
1353,Hungary,HUN,2013,22.1,Europe,Europe_Hungary
1354,Hungary,HUN,2014,20.4,Europe,Europe_Hungary
1355,Hungary,HUN,2015,19.9,Europe,Europe_Hungary
1356,Hungary,HUN,2016,18.7,Europe,Europe_Hungary
1357,Hungary,HUN,2017,17.5,Europe,Europe_Hungary
1358,Hungary,HUN,2018,17.7,Europe,Europe_Hungary
1359,Hungary,HUN,2019,16.6,Europe,Europe_Hungary
1360,Iceland,ISL,2000,13.1,Europe,Europe_Iceland
1361,Iceland,ISL,2001,12.8,Europe,Europe_Iceland
1362,Iceland,ISL,2002,12.2,Europe,Europe_Iceland
1363,Iceland,ISL,2003,12.5,Europe,Europe_Iceland
1364,Iceland,ISL,2004,12.4,Europe,Europe_Iceland
1365,Iceland,ISL,2005,11.8,Europe,Europe_Iceland
1366,Iceland,ISL,2006,12.5,Europe,Europe_Iceland
1367,Iceland,ISL,2007,14.8,Europe,Europe_Iceland
1368,Iceland,ISL,2008,14.8,Europe,Europe_Iceland
1369,Iceland,ISL,2009,14.3,Europe,Europe_Iceland
1370,Iceland,ISL,2010,12.8,Europe,Europe_Iceland
1371,Iceland,ISL,2011,11.6,Europe,Europe_Iceland
1372,Iceland,ISL,2012,13.5,Europe,Europe_Iceland
1373,Iceland,ISL,2013,13.9,Europe,Europe_Iceland
1374,Iceland,ISL,2014,15.7,Europe,Europe_Iceland
1375,Iceland,ISL,2015,14.3,Europe,Europe_Iceland
1376,Iceland,ISL,2016,13,Europe,Europe_Iceland
1377,Iceland,ISL,2017,12.2,Europe,Europe_Iceland
1378,Iceland,ISL,2018,10.8,Europe,Europe_Iceland
1379,Iceland,ISL,2019,11.9,Europe,Europe_Iceland
1460,Ireland,IRL,2000,12.7,Europe,Europe_Ireland
1461,Ireland,IRL,2001,13.2,Europe,Europe_Ireland
1462,Ireland,IRL,2002,12.2,Europe,Europe_Ireland
1463,Ireland,IRL,2003,12.1,Europe,Europe_Ireland
1464,Ireland,IRL,2004,11.9,Europe,Europe_Ireland
1465,Ireland,IRL,2005,11.8,Europe,Europe_Ireland
1466,Ireland,IRL,2006,10.9,Europe,Europe_Ireland
1467,Ireland,IRL,2007,11.5,Europe,Europe_Ireland
1468,Ireland,IRL,2008,12.2,Europe,Europe_Ireland
1469,Ireland,IRL,2009,14,Europe,Europe_Ireland
1470,Ireland,IRL,2010,11.9,Europe,Europe_Ireland
1471,Ireland,IRL,2011,12.5,Europe,Europe_Ireland
1472,Ireland,IRL,2012,12.4,Europe,Europe_Ireland
1473,Ireland,IRL,2013,11.4,Europe,Europe_Ireland
1474,Ireland,IRL,2014,11,Europe,Europe_Ireland
1475,Ireland,IRL,2015,9.3,Europe,Europe_Ireland
1476,Ireland,IRL,2016,10,Europe,Europe_Ireland
1477,Ireland,IRL,2017,10,Europe,Europe_Ireland
1478,Ireland,IRL,2018,9.9,Europe,Europe_Ireland
1479,Ireland,IRL,2019,9.6,Europe,Europe_Ireland
1500,Italy,ITA,2000,7.5,Europe,Europe_Italy
1501,Italy,ITA,2001,7.3,Europe,Europe_Italy
1502,Italy,ITA,2002,7.4,Europe,Europe_Italy
1503,Italy,ITA,2003,7.4,Europe,Europe_Italy
1504,Italy,ITA,2004,7.2,Europe,Europe_Italy
1505,Italy,ITA,2005,6.7,Europe,Europe_Italy
1506,Italy,ITA,2006,6.7,Europe,Europe_Italy
1507,Italy,ITA,2007,6.7,Europe,Europe_Italy
1508,Italy,ITA,2008,6.9,Europe,Europe_Italy
1509,Italy,ITA,2009,7,Europe,Europe_Italy
1510,Italy,ITA,2010,6.9,Europe,Europe_Italy
1511,Italy,ITA,2011,7.4,Europe,Europe_Italy
1512,Italy,ITA,2012,7.6,Europe,Europe_Italy
1513,Italy,ITA,2013,7.5,Europe,Europe_Italy
1514,Italy,ITA,2014,7.2,Europe,Europe_Italy
1515,Italy,ITA,2015,7.1,Europe,Europe_Italy
1516,Italy,ITA,2016,6.6,Europe,Europe_Italy
1517,Italy,ITA,2017,7.1,Europe,Europe_Italy
1518,Italy,ITA,2018,6.7,Europe,Europe_Italy
1519,Italy,ITA,2019,6.7,Europe,Europe_Italy
1700,Latvia,LVA,2000,34.7,Europe,Europe_Latvia
1701,Latvia,LVA,2001,32.2,Europe,Europe_Latvia
1702,Latvia,LVA,2002,31.5,Europe,Europe_Latvia
1703,Latvia,LVA,2003,29.1,Europe,Europe_Latvia
1704,Latvia,LVA,2004,26.8,Europe,Europe_Latvia
1705,Latvia,LVA,2005,26.5,Europe,Europe_Latvia
1706,Latvia,LVA,2006,23.2,Europe,Europe_Latvia
1707,Latvia,LVA,2007,20.9,Europe,Europe_Latvia
1708,Latvia,LVA,2008,26.4,Europe,Europe_Latvia
1709,Latvia,LVA,2009,26.3,Europe,Europe_Latvia
1710,Latvia,LVA,2010,22.5,Europe,Europe_Latvia
1711,Latvia,LVA,2011,22.7,Europe,Europe_Latvia
1712,Latvia,LVA,2012,23.5,Europe,Europe_Latvia
1713,Latvia,LVA,2013,20.6,Europe,Europe_Latvia
1714,Latvia,LVA,2014,20.7,Europe,Europe_Latvia
1715,Latvia,LVA,2015,21.6,Europe,Europe_Latvia
1716,Latvia,LVA,2016,21.3,Europe,Europe_Latvia
1717,Latvia,LVA,2017,21.4,Europe,Europe_Latvia
1718,Latvia,LVA,2018,18.1,Europe,Europe_Latvia
1719,Latvia,LVA,2019,20.1,Europe,Europe_Latvia
1800,Lithuania,LTU,2000,50.1,Europe,Europe_Lithuania
1801,Lithuania,LTU,2001,47.1,Europe,Europe_Lithuania
1802,Lithuania,LTU,2002,47,Europe,Europe_Lithuania
1803,Lithuania,LTU,2003,45.4,Europe,Europe_Lithuania
1804,Lithuania,LTU,2004,43.3,Europe,Europe_Lithuania
1805,Lithuania,LTU,2005,42.7,Europe,Europe_Lithuania
1806,Lithuania,LTU,2006,35.2,Europe,Europe_Lithuania
1807,Lithuania,LTU,2007,34.5,Europe,Europe_Lithuania
1808,Lithuania,LTU,2008,37.8,Europe,Europe_Lithuania
1809,Lithuania,LTU,2009,39.2,Europe,Europe_Lithuania
1810,Lithuania,LTU,2010,37.2,Europe,Europe_Lithuania
1811,Lithuania,LTU,2011,38.1,Europe,Europe_Lithuania
1812,Lithuania,LTU,2012,35,Europe,Europe_Lithuania
1813,Lithuania,LTU,2013,40.5,Europe,Europe_Lithuania
1814,Lithuania,LTU,2014,35.6,Europe,Europe_Lithuania
1815,Lithuania,LTU,2015,34.9,Europe,Europe_Lithuania
1816,Lithuania,LTU,2016,32.8,Europe,Europe_Lithuania
1817,Lithuania,LTU,2017,29.7,Europe,Europe_Lithuania
1818,Lithuania,LTU,2018,27.4,Europe,Europe_Lithuania
1819,Lithuania,LTU,2019,26.1,Europe,Europe_Lithuania
1820,Luxembourg,LUX,2000,16.1,Europe,Europe_Luxembourg
1821,Luxembourg,LUX,2001,16.7,Europe,Europe_Luxembourg
1822,Luxembourg,LUX,2002,16.1,Europe,Europe_Luxembourg
1823,Luxembourg,LUX,2003,15.3,Europe,Europe_Luxembourg
1824,Luxembourg,LUX,2004,12.1,Europe,Europe_Luxembourg
1825,Luxembourg,LUX,2005,13.4,Europe,Europe_Luxembourg
1826,Luxembourg,LUX,2006,15.2,Europe,Europe_Luxembourg
1827,Luxembourg,LUX,2007,14,Europe,Europe_Luxembourg
1828,Luxembourg,LUX,2008,13.4,Europe,Europe_Luxembourg
1829,Luxembourg,LUX,2009,11.3,Europe,Europe_Luxembourg
1830,Luxembourg,LUX,2010,12,Europe,Europe_Luxembourg
1831,Luxembourg,LUX,2011,11.9,Europe,Europe_Luxembourg
1832,Luxembourg,LUX,2012,11.3,Europe,Europe_Luxembourg
1833,Luxembourg,LUX,2013,11.3,Europe,Europe_Luxembourg
1834,Luxembourg,LUX,2014,12.7,Europe,Europe_Luxembourg
1835,Luxembourg,LUX,2015,12.2,Europe,Europe_Luxembourg
1836,Luxembourg,LUX,2016,10.2,Europe,Europe_Luxembourg
1837,Luxembourg,LUX,2017,9.8,Europe,Europe_Luxembourg
1838,Luxembourg,LUX,2018,10.6,Europe,Europe_Luxembourg
1839,Luxembourg,LUX,2019,11.3,Europe,Europe_Luxembourg
1940,Malta,MLT,2000,6.8,Europe,Europe_Malta
1941,Malta,MLT,2001,7.2,Europe,Europe_Malta
1942,Malta,MLT,2002,5.7,Europe,Europe_Malta
1943,Malta,MLT,2003,5.4,Europe,Europe_Malta
1944,Malta,MLT,2004,5.9,Europe,Europe_Malta
1945,Malta,MLT,2005,5.6,Europe,Europe_Malta
1946,Malta,MLT,2006,6.8,Europe,Europe_Malta
1947,Malta,MLT,2007,5.5,Europe,Europe_Malta
1948,Malta,MLT,2008,6.4,Europe,Europe_Malta
1949,Malta,MLT,2009,6.9,Europe,Europe_Malta
1950,Malta,MLT,2010,7.5,Europe,Europe_Malta
1951,Malta,MLT,2011,6.8,Europe,Europe_Malta
1952,Malta,MLT,2012,6,Europe,Europe_Malta
1953,Malta,MLT,2013,6.8,Europe,Europe_Malta
1954,Malta,MLT,2014,7.1,Europe,Europe_Malta
1955,Malta,MLT,2015,7.2,Europe,Europe_Malta
1956,Malta,MLT,2016,5.8,Europe,Europe_Malta
1957,Malta,MLT,2017,5.5,Europe,Europe_Malta
1958,Malta,MLT,2018,6,Europe,Europe_Malta
1959,Malta,MLT,2019,6.1,Europe,Europe_Malta
2020,Moldova,MDA,2000,17.2,Europe,Europe_Moldova
2021,Moldova,MDA,2001,18.6,Europe,Europe_Moldova
